"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.563694589E1,5.440288782E-1,-2.888563633E0,-6.210187435E0,6.870676478E0
2.563940711E1,4.679821730E-1,-2.904457569E0,-6.035117149E0,6.713979453E0
2.564187073E1,3.910226822E-1,-2.925158501E0,-5.839672089E0,6.543028435E0
2.564433196E1,3.068757057E-1,-2.946122169E0,-5.645567894E0,6.375440799E0
2.564679558E1,2.007693052E-1,-2.956027031E0,-5.473249435E0,6.223733888E0
2.564925681E1,1.146854162E-1,-2.977860451E0,-5.339311600E0,6.114658941E0
2.565172040E1,4.458975792E-2,-3.024004459E0,-5.205766678E0,6.020514755E0
2.565418163E1,-6.562674046E-2,-3.076843500E0,-5.071852207E0,5.932533827E0
2.565664524E1,-1.548415422E-1,-3.128710747E0,-4.936868668E0,5.846834963E0
2.565885966E1,-2.682801485E-1,-3.177389622E0,-4.850714207E0,5.804929574E0
2.566107440E1,-3.902301788E-1,-3.206339359E0,-4.749764442E0,5.743966742E0
2.566403132E1,-4.952803254E-1,-3.252188683E0,-4.665852070E0,5.708958694E0
2.566649494E1,-6.632432938E-1,-3.261348963E0,-4.606256485E0,5.682771114E0
2.566895617E1,-7.751396298E-1,-3.259169102E0,-4.511418343E0,5.619245514E0
2.567141978E1,-8.716646433E-1,-3.261124611E0,-4.442172527E0,5.579214079E0
2.567388101E1,-9.365755320E-1,-3.255918026E0,-4.385303020E0,5.541575453E0
2.567634461E1,-1.018911123E0,-3.256859303E0,-4.402423382E0,5.570156553E0
2.567880585E1,-1.023811460E0,-3.280620337E0,-4.462547302E0,5.632493952E0
2.568126946E1,-1.069959641E0,-3.238934040E0,-4.506877422E0,5.652207661E0
2.568373069E1,-1.105002999E0,-3.198838949E0,-4.564882278E0,5.682583257E0
2.568619431E1,-1.158501625E0,-3.144439220E0,-4.680397987E0,5.756365984E0
2.568865546E1,-1.239436507E0,-3.087310314E0,-4.795521259E0,5.836498264E0
2.569111915E1,-1.398187637E0,-3.039155006E0,-4.916242123E0,5.946497156E0
2.569358031E1,-1.500101447E0,-3.005179644E0,-5.059393883E0,6.072797996E0
2.569604392E1,-1.672665000E0,-2.974601269E0,-5.203758717E0,6.222954740E0
2.569850515E1,-1.775622487E0,-2.979519844E0,-5.423840523E0,6.438044714E0
2.570096877E1,-1.876752853E0,-2.958054304E0,-5.603309631E0,6.608280061E0
2.570343000E1,-1.984665990E0,-2.942003250E0,-5.816325188E0,6.813510175E0
2.570589361E1,-2.106094837E0,-2.941581964E0,-6.018352509E0,7.022044349E0
2.570835485E1,-2.220011950E0,-2.895552397E0,-6.221307755E0,7.212305243E0
2.571081846E1,-2.319519997E0,-2.790063381E0,-6.393471241E0,7.351265279E0
2.571327969E1,-2.405383348E0,-2.632016659E0,-6.587409973E0,7.490484023E0
2.571574330E1,-2.435500145E0,-2.526025772E0,-6.763608456E0,7.619636901E0
2.571820454E1,-2.464515924E0,-2.444050074E0,-6.875487328E0,7.701918300E0
2.572066815E1,-2.493813515E0,-2.409744263E0,-6.994104862E0,7.806630264E0
2.572312938E1,-2.605627298E0,-2.402778625E0,-7.095028877E0,7.931082745E0
2.572559297E1,-2.774256706E0,-2.409838915E0,-7.089227200E0,7.985046409E0
2.572805420E1,-2.956229210E0,-2.406933784E0,-6.977153778E0,7.950678979E0
2.573051782E1,-3.144611359E0,-2.411139965E0,-6.810916901E0,7.879769385E0
2.573297905E1,-3.259315252E0,-2.416195869E0,-6.633900642E0,7.776231486E0
2.573544267E1,-3.421430111E0,-2.421316624E0,-6.445785522E0,7.688765128E0
2.573790390E1,-3.526137829E0,-2.411382437E0,-6.268783092E0,7.585911594E0
2.574036751E1,-3.616894007E0,-2.408017874E0,-6.080243111E0,7.473274290E0
2.574282867E1,-3.750427485E0,-2.430182457E0,-5.891264915E0,7.394490881E0
2.574529236E1,-3.902473927E0,-2.393278599E0,-5.694509983E0,7.306471730E0
2.574775359E1,-4.023793697E0,-2.316471577E0,-5.531659126E0,7.221925572E0
2.575021721E1,-4.153478622E0,-2.205793142E0,-5.416399002E0,7.173164309E0
2.575267836E1,-4.236621857E0,-2.133998156E0,-5.315514088E0,7.124437023E0
2.575514198E1,-4.337271214E0,-2.039115906E0,-5.286523819E0,7.135632372E0
2.575760321E1,-4.479161739E0,-2.003392935E0,-5.277594090E0,7.206210690E0
2.576006683E1,-4.579659462E0,-1.878177643E0,-5.298714638E0,7.251014333E0
2.576252807E1,-4.774257660E0,-1.833571911E0,-5.348878860E0,7.400407233E0
2.576499169E1,-4.925858021E0,-1.745099545E0,-5.452376366E0,7.552341206E0
2.576745292E1,-5.041386604E0,-1.743490696E0,-5.509431839E0,7.668714227E0
2.576991653E1,-5.176034927E0,-1.684406996E0,-5.553615570E0,7.776323707E0
2.577237776E1,-5.279333115E0,-1.652004004E0,-5.587569714E0,7.862659262E0
2.577484139E1,-5.453845501E0,-1.604670048E0,-5.591876984E0,7.974238830E0
2.577730262E1,-5.575752258E0,-1.555474281E0,-5.563001633E0,8.028418316E0
2.577976623E1,-5.700423717E0,-1.494792223E0,-5.494585991E0,8.057276808E0
2.578222746E1,-5.771670341E0,-1.452813387E0,-5.377701283E0,8.021378706E0
2.578469108E1,-5.810748100E0,-1.379392147E0,-5.253730297E0,7.954193750E0
2.578715232E1,-5.843525410E0,-1.383423328E0,-5.112008095E0,7.886271367E0
2.578961593E1,-5.886612892E0,-1.355547905E0,-4.989280701E0,7.834707613E0
2.579207716E1,-5.889892578E0,-1.365633726E0,-4.828603268E0,7.737648194E0
2.579454078E1,-5.927351952E0,-1.364426136E0,-4.692937851E0,7.682371087E0
2.579700201E1,-5.987730980E0,-1.377562046E0,-4.537359715E0,7.637946888E0
2.579946561E1,-6.026350021E0,-1.357763290E0,-4.449389935E0,7.612981448E0
2.580192677E1,-6.038129807E0,-1.387859344E0,-4.339990139E0,7.564435176E0
2.580439046E1,-6.085686684E0,-1.354727268E0,-4.264612198E0,7.553660409E0
2.580685161E1,-6.076759338E0,-1.319989443E0,-4.155323982E0,7.479043628E0
2.580931523E1,-6.113837242E0,-1.264462948E0,-4.096637249E0,7.467282579E0
2.581177647E1,-6.102458000E0,-1.265814066E0,-4.059271812E0,7.437739343E0
2.581424008E1,-6.137031555E0,-1.229952812E0,-4.004311085E0,7.430373308E0
2.581670132E1,-6.158734798E0,-1.214474440E0,-3.931216240E0,7.406714765E0
2.581916493E1,-6.213060856E0,-1.161128521E0,-3.863161087E0,7.407722877E0
2.582162616E1,-6.261509895E0,-1.176705599E0,-3.775122643E0,7.405585271E0
2.582408979E1,-6.370968342E0,-1.117233515E0,-3.769865990E0,7.486610576E0
2.582655102E1,-6.470685005E0,-1.105108500E0,-3.745174885E0,7.557603069E0
2.582901463E1,-6.581537247E0,-1.062510729E0,-3.790617943E0,7.669051178E0
2.583147586E1,-6.625328541E0,-1.045712233E0,-3.825984955E0,7.721829655E0
2.583393948E1,-6.680454731E0,-9.731676579E-1,-3.925168991E0,7.809128140E0
2.583640071E1,-6.676730633E0,-9.755575657E-1,-3.993257523E0,7.840698320E0
2.583886433E1,-6.682783127E0,-9.388179779E-1,-4.115283012E0,7.904209245E0
2.584132556E1,-6.647358894E0,-9.860014915E-1,-4.197292805E0,7.923184088E0
2.584378918E1,-6.597227097E0,-9.557435513E-1,-4.296301365E0,7.930640360E0
2.584625041E1,-6.555073738E0,-1.015548944E0,-4.328233242E0,7.920475640E0
2.584871403E1,-6.502632141E0,-1.097385168E0,-4.286749363E0,7.865411564E0
2.585117526E1,-6.384785175E0,-1.265747070E0,-4.105839729E0,7.695811670E0
2.585363887E1,-6.258708477E0,-1.400996923E0,-3.834219933E0,7.472313341E0
2.585610009E1,-6.126028061E0,-1.628265381E0,-3.457829475E0,7.220529941E0
2.585853381E1,-6.050310135E0,-1.744349957E0,-3.107212067E0,7.021664783E0
2.586096756E1,-6.036359787E0,-1.971449971E0,-2.662161827E0,6.885590756E0
2.586348855E1,-6.101137161E0,-2.093326569E0,-2.175105095E0,6.807126630E0
2.586594971E1,-6.184065342E0,-2.222553730E0,-1.685757637E0,6.784112915E0
2.586841332E1,-6.251529694E0,-2.256667614E0,-1.206557274E0,6.754994647E0
2.587087457E1,-6.260142326E0,-2.311792374E0,-8.014802933E-1,6.721319557E0
2.587333818E1,-6.287511349E0,-2.223565102E0,-4.302005768E-1,6.682971888E0
2.587579942E1,-6.364592075E0,-2.243492603E0,-7.993698120E-2,6.748902227E0
2.587826303E1,-6.461441994E0,-2.188448191E0,2.414960861E-1,6.826262409E0
2.588072426E1,-6.496489525E0,-2.202597380E0,5.603532791E-1,6.882572714E0
2.588318789E1,-6.621818066E0,-2.069023848E0,8.256063461E-1,6.986484095E0
2.588564912E1,-6.771901608E0,-1.963869095E0,1.068807602E0,7.131464288E0
2.588811273E1,-6.931597710E0,-1.823277950E0,1.218587875E0,7.270236977E0
2.589057396E1,-7.032687664E0,-1.677196026E0,1.293162346E0,7.344654596E0
2.589303758E1,-7.114321709E0,-1.539851904E0,1.276711464E0,7.390176549E0
2.589549880E1,-7.129589081E0,-1.499433517E0,1.236514091E0,7.389743462E0
2.589796242E1,-7.190401077E0,-1.355560541E0,1.184948921E0,7.412389357E0
2.590042365E1,-7.200542450E0,-1.308858514E0,1.155006409E0,7.409113441E0
2.590288726E1,-7.256341457E0,-1.186878443E0,1.090810776E0,7.433238859E0
2.590534849E1,-7.332718849E0,-1.145663500E0,1.007872581E0,7.489800913E0
2.590781208E1,-7.425567627E0,-1.057807565E0,8.942651749E-1,7.553656176E0
2.591027331E1,-7.465275764E0,-1.023914456E0,8.613510132E-1,7.584238170E0
2.591273692E1,-7.530237198E0,-9.987860918E-1,8.627939224E-1,7.645028402E0
2.591519808E1,-7.501936913E0,-1.026928782E0,9.211473465E-1,7.627722635E0
2.591766177E1,-7.463604927E0,-1.039850235E0,1.049086571E0,7.608368396E0
2.592012294E1,-7.391396999E0,-1.127967715E0,1.172848701E0,7.568397112E0
2.592258656E1,-7.354590893E0,-1.201243758E0,1.306248665E0,7.565664501E0
2.592504778E1,-7.287352562E0,-1.329951882E0,1.416134834E0,7.541864308E0
2.592751140E1,-7.258554459E0,-1.418379068E0,1.458972931E0,7.538369454E0
2.592997263E1,-7.189319611E0,-1.635435581E0,1.563973427E0,7.537040459E0
2.593243625E1,-7.086634636E0,-1.808222055E0,1.680318832E0,7.504234061E0
2.593489748E1,-6.926023483E0,-2.009795189E0,1.835568428E0,7.441665771E0
2.593736109E1,-6.731529713E0,-2.172528982E0,2.006784439E0,7.352588540E0
2.593982232E1,-6.510064602E0,-2.382691860E0,2.224102020E0,7.280438958E0
2.594228594E1,-6.262954235E0,-2.483378887E0,2.371506691E0,7.142535295E0
2.594474717E1,-6.069890499E0,-2.683041334E0,2.518236160E0,7.098154326E0
2.594721079E1,-5.873889923E0,-2.782897711E0,2.647092819E0,7.018133861E0
2.594967202E1,-5.811319351E0,-2.964656353E0,2.773951530E0,7.089106219E0
2.595213563E1,-5.779613972E0,-3.114150286E0,3.004799843E0,7.220158707E0
2.595459686E1,-5.852922916E0,-3.295476198E0,3.264065742E0,7.467998072E0
2.595706046E1,-5.980819225E0,-3.393617153E0,3.572092056E0,7.748979136E0
2.595952169E1,-6.173953533E0,-3.547875881E0,3.936786652E0,8.136548079E0
2.596198531E1,-6.452146530E0,-3.605501175E0,4.326481819E0,8.564360951E0
2.596444646E1,-6.655635834E0,-3.712665319E0,4.705465317E0,8.956716808E0
2.596691016E1,-6.812437534E0,-3.737847328E0,4.997987747E0,9.239084875E0
2.596937131E1,-6.896718502E0,-3.840544224E0,5.311160088E0,9.514353762E0
2.597183500E1,-6.913929939E0,-3.852168560E0,5.567552567E0,9.676738676E0
2.597429616E1,-6.860568047E0,-3.871149540E0,5.796988487E0,9.780504496E0
2.597675977E1,-6.789759636E0,-3.745868683E0,6.033266068E0,9.825103946E0
2.597922100E1,-6.726832867E0,-3.670007944E0,6.204736710E0,9.859918679E0
2.598168461E1,-6.650657177E0,-3.539072514E0,6.325916290E0,9.837351882E0
2.598414584E1,-6.545925140E0,-3.467423916E0,6.469387054E0,9.834893666E0
2.598660946E1,-6.500509739E0,-3.364258289E0,6.595887184E0,9.852948211E0
2.598907069E1,-6.387839317E0,-3.350774288E0,6.696345329E0,9.842419430E0
2.599153431E1,-6.324548244E0,-3.249354362E0,6.827005386E0,9.857292570E0
2.599399554E1,-6.231094360E0,-3.205095768E0,6.948500633E0,9.868172924E0
2.599645915E1,-6.135243416E0,-3.085270405E0,7.077690125E0,9.861734266E0
2.599892038E1,-6.024964809E0,-2.940043449E0,7.153317451E0,9.803775140E0
2.600138400E1,-5.889688015E0,-2.750016212E0,7.117847443E0,9.639230586E0
2.600384523E1,-5.722372055E0,-2.592850208E0,7.074378014E0,9.461249305E0
2.600630884E1,-5.548569202E0,-2.403644085E0,6.968951225E0,9.226614019E0
2.600877008E1,-5.287266254E0,-2.280538559E0,6.858575821E0,8.955227683E0
2.601123369E1,-5.090052605E0,-2.128832579E0,6.722138405E0,8.696419286E0
2.601369492E1,-4.835552692E0,-2.034659863E0,6.596601486E0,8.428378359E0
2.601615854E1,-4.615705013E0,-1.965363145E0,6.426939964E0,8.153094036E0
2.601861977E1,-4.428116798E0,-1.964081645E0,6.263426781E0,7.918102685E0
2.602108338E1,-4.253096581E0,-1.889289141E0,6.142520905E0,7.706413371E0
2.602354454E1,-4.159316063E0,-1.859913349E0,6.041996956E0,7.567358521E0
2.602600823E1,-4.092971325E0,-1.818142891E0,5.954722404E0,7.450958110E0
2.602846938E1,-3.999113083E0,-1.769700050E0,5.880293846E0,7.328205745E0
2.603093308E1,-3.875533104E0,-1.784098744E0,5.818789482E0,7.215336181E0
2.603339423E1,-3.731735468E0,-1.790627480E0,5.751262665E0,7.085846358E0
2.603585785E1,-3.549694061E0,-1.770199060E0,5.721795082E0,6.962246161E0
2.603831908E1,-3.424929142E0,-1.813738346E0,5.723289490E0,6.912006149E0
2.604078269E1,-3.362013817E0,-1.816866636E0,5.729800224E0,6.887289154E0
2.604324392E1,-3.316388845E0,-1.899370193E0,5.751412392E0,6.905417193E0
2.604570754E1,-3.329834223E0,-1.951664448E0,5.809819221E0,6.975011789E0
2.604816877E1,-3.434292316E0,-2.067164898E0,5.909449577E0,7.140667247E0
2.605063238E1,-3.599550724E0,-2.117074728E0,6.013862610E0,7.321565018E0
2.605309361E1,-3.796005964E0,-2.232640743E0,6.159412384E0,7.571836428E0
2.605555722E1,-3.973829031E0,-2.261731148E0,6.366855621E0,7.838596523E0
2.605798974E1,-4.124179840E0,-2.303933144E0,6.532915115E0,8.062006400E0
2.606042230E1,-4.215229988E0,-2.428883314E0,6.673913956E0,8.258859818E0
2.606294330E1,-4.275015354E0,-2.479693413E0,6.778578758E0,8.388907300E0
2.606540692E1,-4.252421379E0,-2.523165226E0,6.926142693E0,8.510047176E0
2.606786816E1,-4.221505165E0,-2.541059494E0,7.076742172E0,8.623129883E0
2.607033177E1,-4.198210239E0,-2.565409184E0,7.195563316E0,8.716789830E0
2.607279300E1,-4.188425064E0,-2.585313320E0,7.296237946E0,8.801240687E0
2.607525662E1,-4.130396843E0,-2.572070360E0,7.326162338E0,8.794792699E0
2.607771777E1,-4.076555729E0,-2.558990955E0,7.320949554E0,8.761452146E0
2.608018139E1,-3.948297262E0,-2.535473347E0,7.261112213E0,8.645312425E0
2.608264262E1,-3.774461746E0,-2.529239893E0,7.152853012E0,8.473896514E0
2.608510623E1,-3.536505222E0,-2.506365776E0,7.031190872E0,8.259926372E0
2.608756746E1,-3.263697147E0,-2.486076355E0,6.865034103E0,7.997561375E0
2.609003108E1,-2.943967819E0,-2.416081190E0,6.673810005E0,7.684018143E0
2.609249232E1,-2.619328022E0,-2.383656502E0,6.479461670E0,7.384180465E0
2.609495594E1,-2.348694801E0,-2.379427195E0,6.338698387E0,7.166389488E0
2.609741717E1,-2.062145472E0,-2.341927052E0,6.195364952E0,6.936830195E0
2.609988078E1,-1.759851933E0,-2.282500744E0,6.116975784E0,6.761973175E0
2.610234201E1,-1.535498738E0,-2.236896515E0,6.090821266E0,6.667800694E0
2.610480564E1,-1.270549297E0,-2.172246218E0,6.082816124E0,6.582826228E0
2.610726687E1,-1.019653916E0,-2.122815132E0,6.115650177E0,6.553412491E0
2.610973049E1,-7.667172551E-1,-2.008200407E0,6.225184441E0,6.585867106E0
2.611219172E1,-5.720726252E-1,-1.924025059E0,6.335161209E0,6.645555437E0
2.611465533E1,-4.619891047E-1,-1.825609326E0,6.458354950E0,6.727304959E0
2.611711656E1,-3.414444327E-1,-1.730515242E0,6.549155235E0,6.782529145E0
2.611958018E1,-1.820606589E-1,-1.636481762E0,6.657079697E0,6.857691210E0
2.612204141E1,-9.270930290E-2,-1.559549689E0,6.793953896E0,6.971269596E0
2.612450503E1,-5.479502678E-2,-1.485501289E0,6.936283112E0,7.093781783E0
2.612696626E1,-6.641972065E-2,-1.420858026E0,7.092215538E0,7.233448026E0
2.612942987E1,-1.393151879E-1,-1.355778217E0,7.275820732E0,7.402371959E0
2.613189102E1,-1.269344091E-1,-1.355142117E0,7.476755142E0,7.599630909E0
2.613435471E1,-1.250880957E-1,-1.350739241E0,7.691489220E0,7.810195256E0
2.613681587E1,-1.227816343E-1,-1.372222424E0,7.897531509E0,8.016799464E0
2.613927948E1,-1.761339307E-1,-1.402756691E0,8.106875420E0,8.229227094E0
2.614174071E1,-2.257149816E-1,-1.452176690E0,8.286817551E0,8.416121999E0
2.614420432E1,-1.841102242E-1,-1.485508084E0,8.433710098E0,8.565517898E0
2.614666556E1,-1.357821226E-1,-1.565985560E0,8.538658142E0,8.682132827E0
2.614912917E1,-4.840731621E-3,-1.666624784E0,8.615490913E0,8.775211979E0
2.615159040E1,1.843898296E-1,-1.779019594E0,8.667499542E0,8.850110657E0
2.615405402E1,4.828779697E-1,-1.865653157E0,8.685190201E0,8.896424094E0
2.615651525E1,8.090363741E-1,-2.025113106E0,8.774270058E0,9.041207773E0
2.615897887E1,1.144225240E0,-2.138078213E0,8.896844864E0,9.221414120E0
2.616144010E1,1.506064773E0,-2.225543737E0,9.008894920E0,9.401141618E0
2.616390371E1,1.894264102E0,-2.289669514E0,9.122485161E0,9.594298228E0
2.616636493E1,2.245903015E0,-2.359010220E0,9.235453606E0,9.792987944E0
2.616882854E1,2.669206858E0,-2.408954620E0,9.296251297E0,9.967347480E0
2.617128977E1,3.044847488E0,-2.508304358E0,9.341286659E0,1.014013429E1
2.617375339E1,3.401297569E0,-2.559387684E0,9.331818581E0,1.025680888E1
2.617621462E1,3.706768513E0,-2.649884462E0,9.350915909E0,1.040200215E1
2.617867824E1,3.976680040E0,-2.697289944E0,9.330244064E0,1.049489454E1
2.618113947E1,4.155013084E0,-2.749826670E0,9.296247482E0,1.054731709E1
2.618360309E1,4.414600372E0,-2.785594225E0,9.294617653E0,1.066011956E1
2.618606424E1,4.533920765E0,-2.840079069E0,9.303674698E0,1.073223413E1
2.618852794E1,4.655079842E0,-2.925030947E0,9.342128754E0,1.083978524E1
2.619098908E1,4.757432938E0,-2.957469702E0,9.428133965E0,1.096674543E1
2.619345269E1,4.841812611E0,-2.949520826E0,9.493693352E0,1.105771386E1
2.619591392E1,4.870066166E0,-2.920935869E0,9.577744484E0,1.113474742E1
2.619837754E1,5.026741028E0,-2.920068979E0,9.618393898E0,1.123870230E1
2.620083877E1,5.114076138E0,-2.991543293E0,9.695392609E0,1.136238284E1
2.620330237E1,5.272824764E0,-3.078952312E0,9.839282036E0,1.157990066E1
2.620576360E1,5.414170265E0,-3.181491137E0,9.978375435E0,1.178995767E1
2.620822722E1,5.588812828E0,-3.260047674E0,1.009149933E1,1.198753930E1
2.621068845E1,5.746058941E0,-3.350599289E0,1.021153927E1,1.218684714E1
2.621315207E1,5.960214615E0,-3.411107302E0,1.028008938E1,1.236284955E1
2.621561329E1,6.169488907E0,-3.482617378E0,1.034207535E1,1.253593793E1
2.621807691E1,6.536327362E0,-3.569799423E0,1.037320614E1,1.276990403E1
2.622053814E1,6.691565514E0,-3.564220667E0,1.040923691E1,1.287761356E1
2.622300175E1,6.755594730E0,-3.514539242E0,1.042087841E1,1.290677160E1
2.622546298E1,6.811811447E0,-3.504164934E0,1.041895676E1,1.293192201E1
2.622792660E1,7.021216869E0,-3.612255335E0,1.035030746E1,1.301824641E1
2.623038783E1,7.192266941E0,-3.654801607E0,1.023738098E1,1.303419533E1
2.623285145E1,7.451489449E0,-3.719456673E0,1.015948677E1,1.313675091E1
2.623531260E1,7.627570629E0,-3.744883299E0,1.006650734E1,1.317340331E1
2.623777630E1,7.815081596E0,-3.825276613E0,9.970610619E0,1.323334114E1
2.624023746E1,7.988075256E0,-3.821719170E0,9.791674614E0,1.320196105E1
2.624270115E1,8.155662537E0,-3.833391190E0,9.607848167E0,1.317271672E1
2.624516230E1,8.279476166E0,-3.746695280E0,9.385854721E0,1.306452142E1
2.624762592E1,8.479037285E0,-3.739611626E0,9.148112297E0,1.302177895E1
2.625008715E1,8.614672661E0,-3.632016897E0,8.861010551E0,1.288105740E1
2.625255076E1,8.767800331E0,-3.654826164E0,8.529576302E0,1.276658720E1
2.625501199E1,8.864170074E0,-3.603080273E0,8.141515732E0,1.256343810E1
2.625744571E1,8.986657143E0,-3.679484129E0,7.725188255E0,1.240875270E1
2.625987946E1,9.029706955E0,-3.669434071E0,7.220137596E0,1.212974612E1
2.626240045E1,9.082054138E0,-3.660844564E0,6.720516205E0,1.187648215E1
2.626486168E1,9.057438850E0,-3.616774321E0,6.212412834E0,1.156340470E1
2.626732530E1,9.086804390E0,-3.670723200E0,5.722178459E0,1.134846021E1
2.626978653E1,9.073413849E0,-3.600226879E0,5.205037117E0,1.106258938E1
2.627225014E1,9.094823837E0,-3.633611917E0,4.778320312E0,1.089730706E1
2.627471137E1,9.071555138E0,-3.602794409E0,4.350075722E0,1.068627152E1
2.627717497E1,9.048272133E0,-3.625719070E0,3.917600632E0,1.050545868E1
2.627963620E1,9.020757675E0,-3.537418365E0,3.455385208E0,1.028722920E1
2.628209982E1,9.074545860E0,-3.556979895E0,3.011997223E0,1.020154968E1
2.628456105E1,9.057380676E0,-3.447121620E0,2.554643631E0,1.002222512E1
2.628702466E1,9.113924026E0,-3.491014481E0,2.155028343E0,9.994745641E0
2.628948590E1,9.109871864E0,-3.459385395E0,1.752615929E0,9.900948202E0
2.629194952E1,9.114438057E0,-3.491539240E0,1.415766716E0,9.862465349E0
2.629441067E1,9.062345505E0,-3.387228727E0,1.101288795E0,9.737158801E0
2.629687436E1,8.993573189E0,-3.389783621E0,8.418626785E-1,9.647990696E0
2.629933552E1,8.864782333E0,-3.285690308E0,5.661096573E-1,9.471040426E0
2.630179913E1,8.697262764E0,-3.210135937E0,3.450889587E-1,9.277199939E0
2.630426036E1,8.539225578E0,-3.099087715E0,1.313123703E-1,9.085150581E0
2.630672398E1,8.430455208E0,-3.057182789E0,-2.860546112E-2,8.967706501E0
2.630918521E1,8.331432343E0,-2.957388401E0,-1.875438690E-1,8.842741868E0
2.631164882E1,8.214774132E0,-2.967974663E0,-3.751668930E-1,8.742547560E0
2.631411006E1,8.157689095E0,-2.872032166E0,-5.911607742E-1,8.668675284E0
2.631657368E1,8.059491158E0,-2.847489357E0,-7.705993652E-1,8.582389920E0
2.631903491E1,7.977568626E0,-2.752529144E0,-9.585103989E-1,8.493336215E0
2.632149853E1,7.877263546E0,-2.754457474E0,-1.118685722E0,8.419606564E0
2.632395976E1,7.746298313E0,-2.710767984E0,-1.284481049E0,8.306822027E0
2.632642336E1,7.553978920E0,-2.677153111E0,-1.362553596E0,8.129347981E0
2.632888459E1,7.394440651E0,-2.561620712E0,-1.502147675E0,7.968444067E0
2.633134821E1,7.174159527E0,-2.560012817E0,-1.599825859E0,7.783422982E0
2.633380944E1,6.998940468E0,-2.486594200E0,-1.707078457E0,7.621183323E0
2.633627306E1,6.813899994E0,-2.463312864E0,-1.780136585E0,7.460967072E0
2.633873428E1,6.631945610E0,-2.400954485E0,-1.903506279E0,7.305519911E0
2.634119790E1,6.459570408E0,-2.370909691E0,-2.006366253E0,7.167479903E0
2.634365913E1,6.279456139E0,-2.331645012E0,-2.132956982E0,7.029768371E0
2.634612274E1,6.159896374E0,-2.329322577E0,-2.226387501E0,6.951752894E0
2.634858390E1,6.009263039E0,-2.284834862E0,-2.361644268E0,6.849020095E0
2.635104752E1,5.832928181E0,-2.231719732E0,-2.536197186E0,6.740617204E0
2.635350875E1,5.591894150E0,-2.142070532E0,-2.698531628E0,6.568090993E0
2.635597236E1,5.478872776E0,-2.159378529E0,-2.853220463E0,6.543839052E0
